code,name,预低
000960,锡业股份,-2.0577092171
603993,洛阳钼业,-2.3217332363
603663,三祥新材,-1.3150527477
600259,广晟有色,-0.7350299954
002460,赣锋锂业,-0.6987575889
605376,博迁新材,-1.0390589237
002167,东方锆业,-0.5449958444
002149,西部材料,-2.2150917053
000762,西藏矿业,-1.0558995008
000657,中钨高新,-1.4503468275
600301,华锡有色,-1.2930734158
600111,北方稀土,-0.8118718863
002738,中矿资源,-0.8573389649
000831,中国稀土,-0.5460386276
002192,融捷股份,-0.9208573103
002842,翔鹭钨业,-0.4894663095
002378,章源钨业,-0.8952431679
002978,安宁股份,-1.2841689587
002756,永兴材料,-0.6182880998
002240,盛新锂能,-1.1444935799
600281,华阳新材,-0.9823919535
002182,宝武镁业,-1.1501799822
603399,永杉锂业,-0.7922588587
002667,威领股份,-0.7110498548
002176,江特电机,-0.6226234436
002979,雷赛智能,-2.2903409004
002008,大族激光,-1.4388855696
001223,欧克科技,-1.6036266088
002527,新时达,-0.1790569127
002698,博实股份,-1.8906173706
000988,华工科技,-1.0830346346
603015,弘讯科技,-0.3022380471
603025,大豪科技,-0.6279327869
001266,宏英智能,-0.960449636
002975,博杰股份,-0.587921083
603416,信捷电气,-1.1365091801
603960,克来机电,-1.6546872854
603203,快克智能,-1.2832901478
603583,捷昌驱动,-1.0322310925
603275,众辰科技,-0.9702469707
002184,海得控制,-0.4707522392
002957,科瑞技术,-0.16648224
002334,英威腾,-2.2424538136
603666,亿嘉和,-0.4874677658
605186,健麾信息,-0.8884141445
002747,埃斯顿,-0.9640340209
603283,赛腾股份,-1.6451840401
605288,凯迪股份,-1.2328710556
600215,派斯林,-0.9530864358
600666,奥瑞德,-0.2397391498
603078,江化微,-1.8595747948
002643,万润股份,-1.6903812885
600330,天通股份,1.1578042507
603931,格林达,-1.2477539778
603002,宏昌电子,-0.527415216
002584,西陇科学,-0.380692035
002741,光华科技,-1.7779766321
605555,德昌股份,-0.7145805359
603215,比依股份,-1.2054817677
001259,利仁科技,-1.304599762
002032,苏 泊 尔,-0.8069759011
002705,新宝股份,-0.8205070496
003023,彩虹集团,-0.3633536696
002614,奥佳华,-0.6362370253
603868,飞科电器,-0.8298014402
002242,九阳股份,-0.9225891829
603355,莱克电气,0.1216147542
603579,荣泰健康,-0.9919256568
603219,富佳股份,0.0226345658
002959,小熊电器,-0.7935144305
603486,科沃斯,-2.0048322678
002403,爱仕达,-0.5915215015
603551,奥普科技,-0.4374891818
002035,华帝股份,-0.7574000955
002543,万和电气,-0.186756134
002508,老板电器,-0.6074796319
002677,浙江美大,-0.3376460075
605336,帅丰电器,-0.5958560705
603366,日出东方,-0.4377898574
002219,新里程,-2.0715134144
002622,皓宸医疗,-1.4582109451
603456,九洲药业,-0.6665387154
603259,药明康德,-1.1268050671
000516,国际医学,-1.3308508396
000504,南华生物,-2.2543723583
002044,美年健康,-1.1777186394
603127,昭衍新药,-2.1890273094
002173,创新医疗,-1.2628443241
603882,金域医学,-1.6048282385
000710,贝瑞基因,-1.1598728895
002172,澳洋健康,-0.9428889155
002821,凯莱英,-1.0215647221
600763,通策医疗,-2.5710425377
600721,百花医药,-0.5961180925
002524,光正眼科,-0.3170947433
603613,国联股份,-0.8236790299
002640,跨境通,-1.3069343567
003010,若羽臣,-1.9284377098
002315,焦点科技,-0.7628648281
601113,华鼎股份,-0.7677670121
605136,丽人丽妆,-0.9239928722
002127,南极电商,-0.1352707148
600539,狮头股份,-1.2140114307
002803,吉宏股份,-1.3438972235
002607,中公教育,-2.3032488823
600661,昂立教育,-0.4115586579
002659,凯文教育,-0.7198537588
600455,博通股份,-1.1857411861
002093,国脉科技,-0.9535577297
600636,国新文化,-0.2485949695
003032,传智教育,-0.1472465098
000526,学大教育,-0.7233282924
600730,中国高科,-0.238332808
605098,行动教育,-0.2989228368
600880,博瑞传播,-0.7948503494
600826,兰生股份,-0.8443172574
002967,广电计量,-4.437661171
002057,中钢天源,-1.2640630007
003008,开普检测,-1.5463551283
603060,国检集团,-1.2704350948
002243,力合科创,-0.3111379147
600662,外服控股,-1.0852811337
603183,建研院,0.6648921967
600861,北京人力,-1.5305114985
600654,中安科,-0.4375085831
600158,中体产业,-1.2300149202
002858,力盛体育,-0.3385816216
000819,岳阳兴长,-2.38732481
600028,中国石化,-0.2579632401
002221,东华能源,-1.2084391117
600800,渤海化学,-0.3536182642
600688,上海石化,-0.2659806013
000703,恒逸石化,-0.4788685441
002408,齐翔腾达,-0.4657018185
000985,大庆华科,-1.4043506384
002493,荣盛石化,-1.0408923626
600346,恒力石化,-1.0314555168
000637,茂化实华,0.3130366802
601857,中国石油,-0.2290117741
603798,康普顿,-0.667071104
603223,恒通股份,-0.9649735689
000698,沈阳化工,-0.4058769047
000059,华锦股份,-1.557882905
001316,润贝航科,-1.0896751881
600506,统一股份,-0.6726381183
002377,国创高新,-2.4896845818
002476,宝莫股份,-1.1978206635
002986,宇新股份,-0.8492121696
000096,广聚能源,-0.8969359398
000554,泰山石油,-0.7113215327
603353,和顺石油,-0.6701971292
600323,瀚蓝环境,-0.697584033
603686,福龙马,-0.4465226233
601827,三峰环境,-0.7256621718
002973,侨银股份,-0.5640209317
600217,中再资环,6.220044136
002210,飞马国际,-1.3753340244
002266,浙富控股,-0.1624565125
001230,劲旅环境,
603588,高能环境,-0.1312486529
601200,上海环境,-0.6349613667
603568,伟明环保,-0.8248212934
601330,绿色动力,-0.3133050203
002034,旺能环境,-0.5235105753
002672,东江环保,-2.5920171738
603126,中材节能,-0.6836625338
000885,城发环境,-0.1769723445
000035,中国天楹,-1.2919695377
000803,山高环能,-2.4473204613
000551,创元科技,-4.0485076904
000967,盈峰环境,-1.4009213448
600388,龙净环保,-1.7074067593
002658,雪迪龙,-0.9614402056
600526,菲达环保,-1.5253047943
603324,盛剑科技,-0.9013572931
603282,亚光股份,-1.3737654686
603279,景津装备,-1.2509874105
600817,宇通重工,-0.8820000887
001336,楚环科技,-0.5835494995
000890,法尔胜,-0.9174419641
600187,国中水务,-3.0819983482
000598,兴蓉环境,-1.789603591
601158,重庆水务,-0.8181869984
603817,海峡环保,-0.1949068904
601368,绿城水务,-0.0229456425
600874,创业环保,-0.0826847553
600168,武汉控股,-0.8314692378
002778,中晟高科,-1.5653144121
003039,顺控发展,-0.3543007374
603759,海天股份,-1.5811283588
600283,钱江水利,-0.9648103714
601199,江南水务,-1.0193185806
000605,渤海股份,-1.884863019
600461,洪城环境,-0.452311039
000544,中原环保,-0.0406496823
000685,中山公用,-0.3579179049
603797,联泰环保,-0.3602234125
603903,中持股份,-0.1589929461
603291,联合水务,-0.7666589022
605081,太和水,-2.380302906
603200,上海洗霸,-0.9509637356
600769,祥龙电业,-2.0668506622
002549,凯美特气,-0.9136841297
600292,远达环保,
002573,清新环境,-0.8375729918
603177,德创环保,-1.4143159389
003027,同兴环保,-0.7321636081
603315,福鞍股份,-0.3598361611
600008,首创环保,-0.8693904877
002887,绿茵生态,-0.9930198193
600796,钱江生化,-1.3094155788
002645,华宏科技,-1.9891346693
603359,东珠生态,-0.757984519
000826,启迪环境,-3.0346384048
000068,华控赛格,-1.2935307026
002717,岭南股份,-0.603511095
605069,正和生态,-1.0685772896
603983,丸美股份,-1.9840426445
600315,上海家化,-0.6940748692
603630,拉芳家化,-0.3959216475
603605,珀莱雅,-1.0582661629
600223,福瑞达,-0.1571244299
003006,百亚股份,-0.6991975307
603059,倍加洁,0.0216756165
001328,登康口腔,-0.8616359234
001206,依依股份,-0.632807672
603238,诺邦股份,-0.2839588523
600249,两面针,-0.3385935426
002511,中顺洁柔,-0.2293891311
605009,豪悦护理,-0.0873987973
605166,聚合顺,-1.0579035282
600810,神马股份,-0.9983687997
600063,皖维高新,-0.9328280687
000782,恒申新材,-0.0033563972
002206,海 利 得,-0.5736076236
002427,尤夫股份,-1.1030827761
002998,优彩资源,-0.9948177338
603225,新凤鸣,-0.4460452199
601233,桐昆股份,-0.8614643812
603332,苏州龙杰,-0.6967502832
000936,华西股份,1.151030302
000677,恒天海龙,-3.1973199844
600370,三房巷,-0.3651597798
000949,新乡化纤,-0.6673233509
002064,华峰化学,-0.7124552727
002254,泰和新材,-0.6970261931
000420,吉林化纤,-1.1342240572
600889,南京化纤,-2.5961332321
603991,至正股份,
002108,沧州明珠,-1.1914541721
603330,天洋新材,-1.4704939127
603580,艾艾精工,-1.0726513863
002825,纳尔股份,-1.0995316505
605008,长鸿高科,-1.3025355339
002838,道恩股份,-2.1470518112
600143,金发科技,-1.1943526268
002886,沃特股份,-0.6446148157
002768,国恩股份,-0.8210508823
001333,光华股份,-0.6973693371
603928,兴业股份,-0.9259380698
002395,双象股份,-1.0385434628
002361,神剑股份,-1.2114031315
605589,圣泉集团,-1.0889151096
001255,博菲电气,-2.015871048
000301,东方盛虹,-0.8311481476
601208,东材科技,-0.7640560865
000920,沃顿科技,-0.6844706535
600135,乐凯胶片,-0.6105234027
605488,福莱新材,-1.8725677729
002585,双星新材,-0.5824180841
000973,佛塑科技,-0.4308119714
002522,浙江众成,-1.0220994949
002263,大东南,-0.724147439
002632,道明光学,-0.6913720965
000859,国风新材,-2.4961800575
603650,彤程新材,-1.0218324661
002224,三 力 士,-0.4137816131
603033,三维股份,-1.09055686
002381,双箭股份,-0.5001105666
001207,联科科技,-0.7016751766
002442,龙星化工,-0.3915094137
605183,确成股份,-0.4528143406
002753,永东股份,-0.4581789076
002068,黑猫股份,-0.7692626715
600495,晋西车轴,
601766,中国中车,
600528,中铁工业,
000925,众合科技,
605001,威奥股份,
002972,科安达,
605298,必得科技,
000008,神州高铁,
001324,长青科技,
603680,今创集团,
603111,康尼机电,
603500,祥和实业,
000158,常山北明,-3.9498281479
600225,卓朗科技,-3.2642931938
002777,久远银海,-2.3078536987
600446,金证股份,-1.151403904
002368,太极股份,-2.1513948441
002649,博彦科技,-0.9772580266
002380,科远智慧,-0.5211999416
600410,华胜天成,-1.1150791645
603859,能科科技,0.4832574725
000034,神州数码,-0.7858247757
002065,东华软件,-0.7659339905
600536,中国软件,-2.5801858902
600571,信雅达,-0.9572412968
002373,千方科技,-0.3000102043
000409,云鼎科技,-0.7005335093
600850,电科数字,-0.1932062209
000938,紫光股份,-1.6817528009
600728,佳都科技,-0.686720252
600718,东软集团,-1.0749571323
600271,航天信息,-0.4069077969
002195,岩山科技,-0.5919890404
600797,浙大网新,-3.6680870056
002908,德生科技,-0.7351574898
603171,税友股份,-0.600890398
603918,金桥信息,-0.8408315182
002401,中远海科,-1.6794952154
002421,达实智能,-0.0180416703
603138,海量数据,-1.4217115641
002609,捷顺科技,-0.7848976254
600131,国网信通,-2.1800074577
603636,南威软件,-3.4006409645
000555,神州信息,-1.9243221283
002657,中科金财,-1.1482840776
002331,皖通科技,-0.9034672976
002771,真视通,-0.9284141064
003005,竞业达,-1.1848335266
600845,宝信软件,-2.0091600418
002474,榕基软件,-0.7120945454
605398,新炬网络,-0.6389654875
600589,广东榕泰,-1.5781886578
002232,启明信息,-2.777692318
600756,浪潮软件,-1.9766288996
002642,荣联科技,-0.9645370841
600476,湘邮科技,-0.8854476213
600570,恒生电子,-1.9464600086
002261,拓维信息,6.1396455765
601519,大智慧,-1.8438550234
000503,国新健康,-2.9295315742
603383,顶点软件,-1.6539561749
002178,延华智能,-1.8789968491
600602,云赛智联,-1.2799953222
000948,南天信息,-1.3184468746
603189,网达软件,-1.1282244921
603927,中科软,-2.0726358891
002153,石基信息,-0.8260890841
002987,京北方,-0.103870213
002410,广联达,-2.3697907925
002212,天融信,-1.25743258
002405,四维图新,-1.8627328873
002230,科大讯飞,-2.0435891151
002362,汉王科技,-1.30131042
002322,理工能科,-1.2432785034
603039,泛微网络,-1.6137717962
002063,远光软件,-0.4439342022
600588,用友网络,-1.1854739189
002439,启明星辰,-1.3120398521
603232,格尔软件,-0.5423668623
003029,吉大正元,-1.3784396648
601360,三六零,-1.1548291445
000004,国华网安,-4.128616333
002279,久其软件,-2.5186810493
603528,多伦科技,-1.1220443249
003007,直真科技,-2.4496159554
603990,麦迪科技,-1.1806299686
002253,川大智胜,-3.4040513039
603728,鸣志电器,-0.745097518
003021,兆威机电,-0.5424270034
000922,佳电股份,-0.1007604301
600416,湘电股份,-0.375377059
002801,微光股份,-0.81553936
600580,卧龙电驱,0.3937096
002576,通达动力,
002249,大洋电机,-0.3494311571
603489,八方股份,-0.7261785865
002196,方正电机,0.9722212553
002892,科力尔,-0.9159805775
002823,凯中精密,-1.8783857822
603819,神力股份,-0.1489763856
603320,迪贝电气,-1.7107337713
603988,中电电机,-2.6615147591
600312,平高电气,-0.9189718962
002028,思源电气,-0.7966662645
603016,新宏泰,-2.7006430626
600525,长园集团,-1.1201281548
601567,三星医疗,-1.0621103048
600885,宏发股份,-1.1702361107
601179,中国西电,-1.8678150177
002452,长高电新,-0.7850945592
002112,三变科技,-1.0806806087
002350,北京科锐,-1.2372999191
600379,宝光股份,-0.6692330837
603861,白云电器,-1.1428917646
600550,保变电气,-3.8610296249
601877,正泰电器,-1.5326191187
002270,华明装备,-1.0790826082
605066,天正电气,-0.5415117145
002358,森源电气,-1.375131011
601616,广电电气,-0.5793403387
002346,柘中股份,-0.5431542993
000533,顺钠股份,-0.9537885785
600468,百利电气,-1.3216164112
002441,众业达,-0.5449821353
002927,泰永长征,-0.9548100233
603829,洛凯股份,-1.8724967241
603070,万控智造,-0.7532476187
002706,良信股份,-0.9714129567
002298,中电兴发,-0.8970891833
600192,长城电工,-2.1819391251
603097,江苏华辰,-0.8160855174
601126,四方股份,-0.8837304115
000682,东方电子,-0.5625611544
600406,国电南瑞,-1.0193214417
000400,许继电气,-0.6539227366
603556,海兴电力,-1.1355931759
600268,国电南自,-1.2527520657
603050,科林电气,-1.0689778328
002546,新联电子,-0.809926331
002169,智光电气,-0.1956988424
002090,金智科技,-0.5444338918
002980,华盛昌,-0.810967803
002339,积成电子,-0.9820086956
002121,科陆电子,-0.8554766178
002857,三晖电气,-0.8774824739
600869,远东股份,-2.3598701954
603606,东方电缆,-2.3431820869
600577,精达股份,-1.2661459446
002606,大连电瓷,-1.3791497946
002533,金杯电工,-0.7692568302
600973,宝胜股份,-0.6760481
002560,通达股份,-1.2988288403
002276,万马股份,-1.5478419065
603618,杭电股份,-0.9045011401
002879,长缆科技,-0.5205257535
002471,中超控股,-1.7144629955
002692,远程股份,-0.9563797116
002498,汉缆股份,-1.156269908
603577,汇金通,-0.7000030875
605196,华通线缆,-1.6317988634
000720,新能泰山,-2.4971790314
605222,起帆电缆,-0.7241989374
002300,太阳电缆,-0.5827217102
001208,华菱线缆,-0.747987628
601700,风范股份,-0.8940655589
002953,日丰股份,-0.7384190559
603897,长城科技,-0.6952326298
603333,尚纬股份,-1.2869608402
002882,金龙羽,-1.3050179482
603530,神马电力,-1.6251109838
002451,摩恩电气,-0.573563695
600151,航天机电,-1.097002387
002056,横店东磁,-1.7438868284
603778,国晟科技,-1.4995756149
603185,弘元绿能,-2.1096861362
605117,德业股份,-2.5060887337
600481,双良节能,-2.3393127918
002506,协鑫集成,-2.0139501095
603396,金辰股份,-1.5667984486
003022,联泓新科,-1.5130958557
002623,亚玛顿,-0.8561108112
600876,凯盛新能,-1.2849138975
600207,安彩高科,-1.7921066284
603398,沐邦高科,-1.2227911949
600438,通威股份,-1.9586465359
000821,京山轻机,-1.7573322058
601012,隆基绿能,-2.5296812057
002129,TCL中环,-3.0428900719
603212,赛伍技术,-2.9333109856
002865,钧达股份,-2.7160439491
001269,欧晶科技,-1.4408807755
601865,福莱特,-2.2958431244
600537,亿晶光电,-1.8687719107
600732,爱旭股份,-2.4007227421
603806,福斯特,-2.3707313538
603628,清源股份,-1.4546958208
002459,晶澳科技,-1.4409165382
002202,金风科技,-1.1681426764
002531,天顺风能,-0.8576676846
603507,振江股份,-1.3414440155
601218,吉鑫科技,-1.0720148087
601615,明阳智能,-1.019421339
002487,大金重工,-1.2100446224
603218,日月股份,-1.2880737782
603063,禾望电气,-1.263890624
600458,时代新材,-1.4732693434
603985,恒润股份,-0.8919974566
603906,龙蟠科技,-1.6032912731
002850,科达利,-2.3571491241
002580,圣阳股份,-1.1197750568
002812,恩捷股份,-2.3260526657
000009,中国宝安,-1.6347486973
002340,格林美,-2.1993503571
603031,安孚科技,-1.9310613871
002245,蔚蓝锂芯,-2.0313317776
600110,诺德股份,-1.8665440083
002074,国轩高科,-1.1704034805
601311,骆驼股份,-2.3287920952
600478,科力远,-1.7118128538
002733,雄韬股份,-2.5736684799
002805,丰元股份,-1.7366025448
600152,维科技术,-1.0942203999
000049,德赛电池,-2.1439490318
600847,万里股份,-1.5400543213
001301,尚太科技,-1.3863965273
002759,天际股份,-1.3566296101
002324,普利特,-1.6641298532
002709,天赐材料,-1.8701868057
603659,璞泰来,-2.0876607895
002125,湘潭电化,-2.0762996674
603032,德新科技,-1.3448213339
605378,野马电池,-1.6435683966
603026,石大胜华,-1.6693946123
001283,豪鹏科技,-1.7949340343
600884,杉杉股份,-1.802662611
600241,时代万恒,-1.8006391525
002851,麦格米特,8.8078365326
002335,科华数据,-1.3184909821
601727,上海电气,8.885471344
002364,中恒电气,-0.4089978635
600482,中国动力,-1.8077474833
002255,海陆重工,-0.2783342898
600875,东方电气,-1.1657891273
002534,西子洁能,-0.3291753829
002518,科士达,-0.3933956921
002630,华西能源,-1.8719670773
002366,融发核电,-0.1262410283
600405,动力源,-1.7928842306
002227,奥 特 迅,-0.6335178614
600212,绿能慧充,0.7304183245
