code,name,流通市值,市盈率,昨收,昨高,昨低,涨停次数,连板次数,industry,industry_sub,可能退市,营业收入,净利润,融资融券,zhuan,债券代码
600851,海欣股份,4539967577.0,36.47,5.57,5.63,5.49,6.0,1.0,化学制药,化学制药,0,11.8257023054,198382453.82,1.0,,
603520,司太立,3188810004.0,89.12,8.63,8.73,8.5,5.0,0.0,化学制药,化学制药,0,21.9598615485,44553353.55,0.0,,
600774,汉商集团,2199522297.0,129.3,7.22,7.3,7.1,10.0,3.0,化学制药,化学制药,0,13.8960128662,70722444.16,0.0,,
002898,赛隆药业,1035915999.0,510.14,10.14,10.35,9.8,16.0,7.0,化学制药,化学制药,0,3.1062702668,9533684.57,0.0,,
000931,中 关 村,3536949995.0,49.05,4.66,4.7,4.56,2.0,0.0,化学制药,化学制药,0,22.7660334575,65333772.75,0.0,,
002038,双鹭药业,6565185615.0,133.84,7.2,7.3,7.1,6.0,1.0,化学制药,其他生物制品,0,10.1835869685,414957464.48,0.0,,
002773,康弘药业,14871895989.0,14.42,19.81,20.21,19.58,4.0,0.0,化学制药,其他生物制品,0,39.5745964168,1031123914.21,0.0,,
600285,羚锐制药,14552183371.0,17.62,24.94,25.3,24.2,1.0,1.0,中药,中药Ⅲ,0,33.1147260654,568115699.33,1.0,,
000999,华润三九,64269826557.0,13.49,45.54,46.37,45.17,3.0,0.0,中药,中药Ⅲ,0,247.3896331976,3173478654.27,0.0,,
000423,东阿阿胶,36912751552.0,24.99,58.8,59.48,57.82,2.0,0.0,中药,中药Ⅲ,0,47.152657295,1151848679.66,0.0,,
603858,步长制药,19676498655.0,42.51,16.9,17.18,16.55,1.0,0.0,中药,中药Ⅲ,0,132.4513330378,151865198.31,1.0,,
603998,方盛制药,5352256632.0,19.57,12.65,12.85,12.28,8.0,0.0,中药,中药Ⅲ,0,16.2854225204,276701842.59,0.0,,
600750,江中药业,14475783980.0,14.89,21.94,22.21,21.66,1.0,0.0,中药,中药Ⅲ,0,43.9010197899,766663646.9,1.0,,
000623,吉林敖东,21591462995.0,20.16,16.28,16.58,16.11,2.0,1.0,中药,中药Ⅲ,0,34.4912330181,1800846773.25,0.0,,
600535,天士力,23962958080.0,18.09,15.04,15.23,14.86,3.0,0.0,中药,中药Ⅲ,0,86.7401416505,1016640047.4,1.0,,
002644,佛慈制药,3942272040.0,54.61,7.35,7.41,7.21,6.0,0.0,中药,中药Ⅲ,0,11.6313431396,105928113.74,0.0,,
002166,莱茵生物,4195533057.0,46.71,7.78,7.89,7.67,6.0,0.0,中药,中药Ⅲ,0,14.9392954669,188299903.84,0.0,,
000538,云南白药,104270744063.0,16.49,56.38,56.79,55.8,0.0,0.0,中药,中药Ⅲ,0,391.11292156,4122561096.49,0.0,,
600594,益佰制药,2938050654.0,-13.79,3.53,3.57,3.48,0.0,0.0,中药,中药Ⅲ,0,28.20561015,91357121.13,1.0,,
002275,桂林三金,8368848501.0,14.61,14.7,14.9,14.39,2.0,1.0,中药,中药Ⅲ,0,21.7160336427,421298789.06,0.0,,
000650,仁和药业,8294533746.0,12.93,5.84,5.91,5.78,2.0,0.0,中药,中药Ⅲ,0,50.3214612381,711556917.04,0.0,,
600993,马应龙,11132042504.0,17.88,24.6,24.93,24.08,0.0,0.0,中药,中药Ⅲ,0,31.3674640753,480309479.46,1.0,,
002287,奇正藏药,11769610602.0,18.11,22.93,23.39,22.51,3.0,0.0,中药,中药Ⅲ,0,20.4515240909,579177744.64,0.0,1.0,128133.0
600332,白云山,41178545896.0,9.34,28.01,28.27,27.74,1.0,0.0,中药,中药Ⅲ,0,755.1540399478,4259327960.32,1.0,,
600771,广誉远,10695381431.0,89.72,19.67,20.02,19.43,3.0,0.0,中药,中药Ⅲ,0,12.8401575189,92851155.49,1.0,,
603896,寿仙谷,4692431503.0,23.26,21.88,22.08,21.5,2.0,0.0,中药,中药Ⅲ,0,7.8434725655,277512969.49,0.0,1.0,113660.0
002907,华森制药,4210144530.0,60.28,13.33,13.44,12.9,14.0,2.0,中药,中药Ⅲ,0,6.9154279348,98400635.86,0.0,,
600252,中恒集团,8083492541.0,185.9,2.24,2.27,2.21,0.0,0.0,中药,中药Ⅲ,0,30.9654205305,30454269.29,1.0,,
002603,以岭药业,24209283876.0,27.7,16.49,16.67,16.27,7.0,1.0,中药,中药Ⅲ,0,103.1831285148,2356821577.71,0.0,,
002349,精华制药,6352333691.0,23.54,7.44,7.57,7.3,4.0,0.0,中药,中药Ⅲ,0,15.1175134697,276466648.37,0.0,,
600329,达仁堂,20071340656.0,20.77,33.98,34.65,33.5,4.0,0.0,中药,中药Ⅲ,0,82.2231184905,968705538.81,1.0,,
600572,康恩贝,12201286418.0,16.0,4.49,4.54,4.44,2.0,0.0,中药,中药Ⅲ,0,67.3279703714,674723597.99,1.0,,
600436,片仔癀,153037443489.0,44.45,226.4,232.95,225.66,2.0,0.0,中药,中药Ⅲ,0,100.5849733892,2851139010.02,1.0,,
000790,华神科技,2434997911.0,133.86,3.86,3.98,3.65,4.0,0.0,中药,中药Ⅲ,0,10.0337663704,33859719.51,0.0,,
002317,众生药业,10190440892.0,65.17,12.19,12.32,12.0,16.0,3.0,中药,中药Ⅲ,0,26.1055012098,315348402.56,0.0,,
600351,亚宝药业,4471200584.0,12.44,5.85,5.88,5.76,2.0,1.0,中药,中药Ⅲ,0,29.0976525674,179913685.23,1.0,,
603567,珍宝岛,11406021961.0,14.53,11.42,11.6,11.31,1.0,0.0,中药,中药Ⅲ,0,31.4351339707,467586113.34,1.0,,
002737,葵花药业,12713680000.0,13.07,19.84,20.14,19.43,5.0,1.0,中药,中药Ⅲ,0,57.002867459,1164938619.77,0.0,,
002412,汉森制药,2992048450.0,15.05,5.82,5.86,5.72,3.0,0.0,中药,中药Ⅲ,0,9.5553079742,205014883.78,0.0,,
603439,贵州三力,5804706365.0,24.84,13.59,13.75,13.24,9.0,1.0,中药,中药Ⅲ,0,16.3497793043,294869628.86,0.0,,
002390,信邦制药,6591869255.0,30.12,3.44,3.48,3.35,0.0,0.0,中药,中药Ⅲ,0,64.6084131546,353772505.43,0.0,,
600566,济川药业,27710539322.0,10.42,29.07,29.74,28.46,2.0,0.0,中药,中药Ⅲ,0,96.5453719267,2827062991.25,1.0,,
600080,金花股份,2388929824.0,126.23,6.29,6.34,6.2,7.0,4.0,中药,中药Ⅲ,0,5.6540341011,33459505.16,0.0,,
002082,万邦德,2941606792.0,39.01,4.65,4.69,4.51,0.0,0.0,中药,中药Ⅲ,0,15.4193858452,74322527.95,0.0,,
002864,盘龙药业,1998799740.0,23.79,26.23,26.73,25.5,14.0,3.0,中药,中药Ⅲ,0,9.8082810435,111545093.07,0.0,,
600479,千金药业,4503136579.0,19.38,11.0,11.03,10.75,1.0,0.0,中药,中药Ⅲ,0,37.9848533031,395016882.42,0.0,,
002566,益盛药业,1592400515.0,34.1,6.79,6.85,6.7,3.0,0.0,中药,中药Ⅲ,0,8.5366490492,96110266.41,0.0,,
002107,沃华医药,2586059591.0,118.24,4.6,4.68,4.51,2.0,0.0,中药,中药Ⅲ,0,9.0950677172,89885896.26,0.0,,
605199,葫芦娃,5157401813.0,32.74,12.7,13.0,12.45,4.0,1.0,中药,中药Ⅲ,0,19.0518216302,112620893.56,0.0,,
002728,特一药业,3161319519.0,801.33,7.95,8.08,7.88,19.0,6.0,中药,中药Ⅲ,0,10.6721211088,253175789.62,0.0,,
002873,新天药业,2124164337.0,35.85,9.62,10.0,8.96,7.0,3.0,中药,中药Ⅲ,0,9.5398187669,116101897.84,0.0,1.0,128091.0
600518,康美药业,26272951243.0,848.88,1.84,1.86,1.82,1.0,0.0,中药,中药Ⅲ,1,48.7401614302,103566932.11,0.0,,
603139,康惠制药,1312423200.0,-75.41,14.05,14.27,12.85,11.0,0.0,中药,中药Ⅲ,1,6.7296024175,-50775196.37,0.0,,
600085,同仁堂,54653089941.0,26.77,36.02,36.5,35.75,1.0,0.0,中药,中药Ⅲ,0,178.6089145613,2583225229.82,1.0,,
600422,昆药集团,11339496840.0,24.71,13.82,14.03,13.66,3.0,0.0,中药,中药Ⅲ,0,77.0312125683,454142715.55,1.0,,
002198,嘉应制药,3227762633.0,284.75,6.13,6.18,6.08,4.0,0.0,中药,中药Ⅲ,0,5.3323320229,43934703.72,0.0,,
600222,太龙药业,2819190442.0,54.33,4.92,4.97,4.79,9.0,5.0,中药,中药Ⅲ,0,20.6990873655,44829287.68,1.0,,
000590,启迪药业,1474557558.0,-31.53,6.18,6.38,5.93,7.0,2.0,中药,中药Ⅲ,0,4.0464790822,24890199.75,0.0,,
600129,太极集团,14635088752.0,14.79,24.02,24.49,23.65,8.0,1.0,中药,中药Ⅲ,0,156.2264841693,853497531.59,1.0,,
600557,康缘药业,8405563619.0,15.92,13.64,13.83,13.42,9.0,3.0,中药,中药Ⅲ,0,48.678067024,547050271.78,1.0,,
600976,健民集团,7350667870.0,15.37,43.91,44.8,42.9,7.0,1.0,中药,中药Ⅲ,0,42.1315457299,523234024.63,1.0,,
002693,双成药业,8145365501.0,-242.26,21.34,21.34,19.64,37.0,19.0,生物制品,其他生物制品,1,2.3592989937,-8496001.96,0.0,,
000661,长春高新,47192039727.0,13.86,99.04,101.5,98.25,3.0,2.0,生物制品,其他生物制品,0,145.6603961198,4775817526.49,0.0,,
603087,甘李药业,26341750062.0,49.76,48.73,51.28,46.98,3.0,0.0,生物制品,其他生物制品,0,26.0803695105,340231490.19,1.0,,
600211,西藏药业,13724351366.0,11.01,38.05,38.86,37.88,9.0,1.0,生物制品,其他生物制品,0,31.3432835018,810244835.23,1.0,,
002581,未名医药,4500884738.0,-125.09,9.87,10.05,9.75,5.0,1.0,生物制品,其他生物制品,1,4.2979010506,-868190.79,0.0,,
600867,通化东宝,16567296859.0,-35.94,7.87,7.98,7.75,2.0,1.0,生物制品,其他生物制品,0,30.7541602921,1581831111.09,1.0,,
603590,康辰药业,3873753016.0,24.81,22.89,23.22,22.67,4.0,0.0,生物制品,其他生物制品,0,9.2001177975,187571704.96,0.0,,
000518,四环生物,2367932094.0,-107.07,2.24,2.3,2.18,12.0,5.0,生物制品,其他生物制品,1,2.3541904903,-53281016.88,0.0,,
000534,万泽股份,5268342117.0,27.47,10.2,10.36,10.08,3.0,0.0,生物制品,其他生物制品,0,9.814393627,188818398.23,0.0,,
600739,辽宁成大,19825039215.0,21.58,11.07,11.33,10.9,3.0,1.0,生物制品,疫苗,0,107.8282682846,1455196968.99,1.0,,
603392,万泰生物,100260979840.0,192.45,70.5,71.82,69.91,10.0,1.0,生物制品,疫苗,0,55.107825129,4863301154.03,1.0,,
002007,华兰生物,27338849599.0,36.08,15.89,16.05,15.7,1.0,0.0,生物制品,疫苗,0,53.4187255746,1761684894.67,0.0,,
600161,天坛生物,47812841564.0,32.92,21.77,22.11,21.7,1.0,0.0,生物制品,血液制品,0,51.8044179976,1509458792.41,1.0,,
002252,上海莱士,51021532116.0,20.57,7.19,7.27,7.1,0.0,0.0,生物制品,血液制品,0,79.639585673,1872997851.07,0.0,,
000403,派林生物,16457774206.0,26.88,21.86,22.34,21.75,3.0,0.0,生物制品,血液制品,0,23.2872328044,611472470.99,0.0,,
002880,卫光生物,6310542616.0,28.82,25.99,26.35,25.79,2.0,1.0,生物制品,血液制品,0,10.4850258977,217544635.84,0.0,,
002589,瑞康医药,4260645630.0,75.66,2.94,3.0,2.85,4.0,1.0,医药商业,医药商业,0,80.3436799733,31971234.62,0.0,,
603108,润达医疗,10624054652.0,58.18,17.03,17.48,16.87,17.0,4.0,医药商业,医药商业,0,91.4737272028,655110069.98,1.0,1.0,113588.0
601607,上海医药,40338157049.0,13.14,20.32,20.49,19.98,0.0,0.0,医药商业,医药商业,0,2602.9508894353,6992014768.55,1.0,,
600511,国药股份,18680975274.0,12.73,32.88,33.45,32.62,1.0,0.0,医药商业,医药商业,0,496.9604552887,2334470740.61,1.0,,
002788,鹭燕医药,3365590593.0,9.0,8.4,8.57,8.32,1.0,0.0,医药商业,医药商业,0,198.4553461524,364494372.63,0.0,,
600833,第一医药,2652496666.0,10.22,11.74,11.87,11.56,7.0,0.0,医药商业,医药商业,0,18.1951616579,143556293.25,0.0,,
000411,英特集团,3343655689.0,10.58,10.01,10.11,9.85,7.0,1.0,医药商业,医药商业,0,320.5212158644,588702419.32,0.0,1.0,127028.0
000705,浙江震元,2278283268.0,31.01,7.7,7.78,7.65,7.0,1.0,医药商业,医药商业,0,41.063715954,84976430.2,0.0,,
600056,中国医药,16942332246.0,26.06,11.0,11.1,10.8,8.0,3.0,医药商业,医药商业,0,388.2443050485,1242120464.96,1.0,,
600713,南京医药,5108674028.0,10.26,4.7,4.74,4.66,1.0,0.0,医药商业,医药商业,0,535.896647282,715919570.56,0.0,,
002727,一心堂,5842537794.0,15.15,13.34,13.55,12.98,3.0,0.0,医药商业,医药商业,0,173.8031085271,1012978242.95,0.0,,
000028,国药一致,14164731516.0,11.09,27.51,27.74,27.04,3.0,0.0,医药商业,医药商业,0,754.7748462031,1958487100.7,0.0,,
000950,重药控股,9349479205.0,19.63,5.24,5.36,5.06,4.0,1.0,医药商业,医药商业,0,801.1910734507,1162994521.28,0.0,,
002462,嘉事堂,3637550829.0,10.82,12.38,12.46,12.05,3.0,1.0,医药商业,医药商业,0,299.9624036178,468312507.72,0.0,,
000078,海王生物,6566102845.0,72.43,2.45,2.48,2.4,2.0,0.0,医药商业,医药商业,1,364.1877030616,-992131349.26,0.0,,
600829,人民同泰,3496728240.0,12.93,5.88,5.92,5.77,6.0,2.0,医药商业,医药商业,0,103.8998012413,292248193.72,0.0,,
603368,柳药集团,6548590612.0,7.82,17.16,17.35,16.88,4.0,1.0,医药商业,医药商业,0,208.1190287907,906604021.69,1.0,1.0,113563.0
603122,合富中国,1167828157.0,57.62,6.62,6.8,6.45,15.0,2.0,医药商业,医药商业,0,10.9260202663,82717088.36,0.0,,
603716,塞力医疗,1389246504.0,-145.55,6.87,7.01,6.64,20.0,7.0,医药商业,医药商业,1,20.0613433499,-156775155.61,0.0,1.0,113601.0
600998,九州通,27330188668.0,11.32,5.37,5.43,5.3,1.0,0.0,医药商业,医药商业,0,1501.3984673579,2289661075.72,1.0,,
603233,大参林,17458537908.0,13.27,14.41,14.65,14.14,3.0,0.0,医药商业,医药商业,0,245.3139015275,1230661238.01,1.0,1.0,113605.0
600272,开开实业,1836800000.0,44.98,11.29,11.39,11.13,19.0,8.0,医药商业,医药商业,0,9.2507037741,41001107.51,0.0,,
605266,健之佳,3225408497.0,28.55,21.19,21.49,20.91,11.0,1.0,医药商业,医药商业,0,90.8069714268,414485465.84,0.0,,
603883,老百姓,12786055286.0,12.76,15.8,16.05,15.62,10.0,4.0,医药商业,医药商业,0,224.37489012,1123559360.0,1.0,,
603939,益丰药房,30001627070.0,18.85,22.31,22.9,21.94,4.0,1.0,医药商业,医药商业,0,225.8822740222,1580930945.44,1.0,1.0,113682.0
603658,安图生物,28359163798.0,22.89,42.89,43.58,42.43,3.0,0.0,医疗器械,体外诊断,0,44.4365572769,1224130688.66,1.0,,
600645,中源协和,10520151011.0,61.77,20.3,20.57,19.98,4.0,1.0,医疗器械,体外诊断,0,15.8972333373,106682210.26,1.0,,
603387,基蛋生物,4376734852.0,14.91,8.18,8.26,8.07,2.0,0.0,医疗器械,体外诊断,0,13.6916225652,503944698.54,1.0,,
002022,科华生物,3424867431.0,-32.64,6.12,6.2,6.06,4.0,1.0,医疗器械,体外诊断,0,24.2807521395,1731370056.01,0.0,1.0,128124.0
002030,达安基因,8813641081.0,-11.04,5.84,5.91,5.75,4.0,1.0,医疗器械,体外诊断,0,11.8089708704,5427558235.87,0.0,,
600807,济南高新,2368925577.0,-44.93,3.36,3.45,3.21,13.0,3.0,医疗器械,体外诊断,0,7.1595255353,80695350.17,0.0,,
002086,东方海洋,1817530860.0,-48.18,2.01,2.01,1.97,1.0,0.0,医疗器械,体外诊断,0,4.3723344562,1744828164.25,0.0,,
002932,明德生物,2846993337.0,32.54,17.85,18.16,17.62,6.0,1.0,医疗器械,体外诊断,0,7.4953677456,4380470891.05,0.0,,
600538,国发股份,1818968268.0,-56.46,3.35,3.4,3.31,1.0,0.0,医疗器械,体外诊断,0,3.6915464431,36665364.61,0.0,,
002223,鱼跃医疗,34327295344.0,16.36,36.55,36.75,35.58,3.0,0.0,医疗器械,医疗设备,0,79.7173445247,2376472223.67,0.0,,
002432,九安医疗,18565964885.0,18.01,42.1,42.6,41.7,8.0,0.0,医疗器械,医疗设备,0,32.311248965,16484094355.96,0.0,,
600055,万东医疗,7993263421.0,61.31,13.41,13.63,13.31,1.0,0.0,医疗器械,医疗设备,0,12.3666963089,190808778.55,1.0,,
600587,新华医疗,11125819172.0,11.58,17.89,18.19,17.6,1.0,0.0,医疗器械,医疗设备,0,100.118684234,676501383.22,1.0,,
600529,山东药玻,18640920434.0,19.62,27.13,27.74,26.96,2.0,0.0,医疗器械,医疗耗材,0,49.8219816778,775802014.62,1.0,,
002382,蓝帆医疗,5358345856.0,-16.85,5.05,5.11,4.99,2.0,0.0,医疗器械,医疗耗材,1,49.2707486296,-372316309.14,0.0,1.0,128108.0
603976,正川股份,2422257338.0,27.29,15.71,15.77,15.28,3.0,0.0,医疗器械,医疗耗材,0,9.0064863674,64765035.84,0.0,1.0,113624.0
605369,拱东医疗,5288331607.0,27.75,31.0,31.15,30.22,4.0,0.0,医疗器械,医疗耗材,0,9.7508444193,326048249.61,0.0,,
002901,大博医疗,11289801358.0,48.22,32.11,32.59,31.1,7.0,1.0,医疗器械,医疗耗材,0,15.331212818,109230632.44,0.0,,
603222,济民健康,3402587185.0,66.86,6.18,6.25,6.1,9.0,3.0,医疗器械,医疗耗材,0,8.9450869435,26133961.63,1.0,,
002551,尚荣医疗,1855581417.0,91.55,2.89,2.9,2.81,10.0,2.0,医疗器械,医疗耗材,1,11.9288704861,-160823815.47,0.0,1.0,128053.0
002817,黄山胶囊,1722833412.0,29.93,5.87,5.93,5.72,4.0,2.0,医疗器械,医疗耗材,0,4.6277121556,65132067.29,0.0,,
002950,奥美医疗,3787719851.0,14.19,8.18,8.28,8.06,2.0,0.0,医疗器械,医疗耗材,0,27.5666532519,404649368.28,0.0,,
603309,维力医疗,3452526563.0,16.35,11.98,12.05,11.73,6.0,0.0,医疗器械,医疗耗材,0,13.8773535181,204603105.29,0.0,,
603987,康德莱,3117882585.0,14.83,6.73,6.83,6.71,1.0,0.0,医疗器械,医疗耗材,0,24.5259751885,374121442.36,0.0,,
603880,南卫股份,1170620100.0,570.21,4.06,4.14,4.0,2.0,0.0,医疗器械,医疗耗材,1,6.0009534368,-14937830.32,0.0,,
603301,振德医疗,6091074478.0,18.9,21.87,22.08,21.42,2.0,0.0,医疗器械,医疗耗材,0,41.2704405744,703012094.04,1.0,,
600886,国投电力,114101005424.0,16.31,15.77,16.0,15.68,0.0,0.0,电力,水电,0,567.1186246969,12160259100.71,1.0,,
600900,长江电力,698611164237.0,31.33,28.71,29.32,28.61,0.0,0.0,电力,水电,0,781.1157326575,27956404928.1,1.0,,
600674,川投能源,87352954358.0,18.97,18.01,18.17,17.54,0.0,0.0,电力,水电,0,14.823586444,4507408395.75,1.0,,
600025,华能水电,195480000000.0,23.44,10.5,10.55,10.35,0.0,0.0,电力,水电,0,234.6133162117,8243157025.79,1.0,,
002039,黔源电力,6627150953.0,24.87,16.0,16.01,15.59,0.0,0.0,电力,水电,0,19.9038292361,765056588.09,0.0,,
000791,甘肃能源,10035290402.0,17.5,6.3,6.45,6.21,4.0,1.0,电力,水电,0,26.4092798291,586572259.01,0.0,,
600236,桂冠电力,51235455713.0,17.82,6.46,6.52,6.43,0.0,0.0,电力,水电,0,80.9100536359,3643268262.05,1.0,,
000722,湖南发展,4520901667.0,48.46,9.59,9.65,9.27,7.0,0.0,电力,水电,1,2.9247732393,66753480.1,0.0,,
600868,梅雁吉祥,4043056686.0,166.71,2.08,2.1,2.05,2.0,0.0,电力,水电,0,3.1367468916,75215887.79,1.0,,
000601,韶能股份,4266163913.0,12.81,4.0,4.04,3.88,1.0,0.0,电力,水电,1,41.0680606818,-82525436.7,0.0,,
000993,闽东电力,3847791255.0,37.42,8.81,8.93,8.55,6.0,0.0,电力,水电,0,15.0358579481,230038849.91,0.0,,
600863,内蒙华电,29762608418.0,8.42,4.57,4.61,4.5,0.0,0.0,电力,火电,0,225.2531194398,2014896284.42,1.0,,
000027,深圳能源,35252259278.0,10.05,6.56,6.67,6.44,2.0,1.0,电力,火电,0,405.0449541584,2783873360.66,0.0,,
600795,国电电力,92745219226.0,6.9,5.12,5.15,5.07,0.0,0.0,电力,火电,0,1809.9887816894,11972241529.24,1.0,,
000543,皖能电力,18429598881.0,8.61,7.61,7.68,7.43,2.0,0.0,电力,火电,0,278.6676712395,1748876934.23,0.0,,
600642,申能股份,39276276073.0,8.99,8.1,8.18,8.01,0.0,0.0,电力,火电,0,291.4161218437,4169087834.87,1.0,,
000539,粤电力Ａ,12539632547.0,14.27,4.66,4.68,4.55,2.0,0.0,电力,火电,0,597.08397738,1625943735.0,0.0,,
001286,陕西能源,10899000000.0,12.63,10.05,10.14,9.87,1.0,1.0,电力,火电,0,194.528266079,4062730191.71,0.0,,
600578,京能电力,23632012183.0,12.94,3.55,3.57,3.48,1.0,0.0,电力,火电,0,328.7783643842,1085348721.46,1.0,,
601991,大唐发电,35576775734.0,8.54,2.79,2.81,2.73,0.0,0.0,电力,火电,0,1224.04466,3004926000.0,1.0,,
600023,浙能电力,84609103646.0,10.77,6.16,6.27,6.11,1.0,0.0,电力,火电,0,959.7519621752,7902927277.9,1.0,,
600027,华电国际,49274796416.0,9.19,5.53,5.55,5.42,2.0,0.0,电力,火电,0,1171.76125,4808007000.0,1.0,,
600011,华能国际,82152893095.0,7.87,7.07,7.15,7.0,0.0,0.0,电力,火电,0,2543.96694532,9082466199.0,1.0,,
000531,穗恒运Ａ,5076378568.0,31.64,5.29,5.34,5.21,1.0,0.0,电力,火电,0,48.2224781475,346951694.9,0.0,,
600021,上海电力,23685335983.0,9.6,9.22,9.28,9.03,0.0,0.0,电力,火电,0,424.0175697554,3568049667.73,1.0,,
001896,豫能控股,5230294067.0,-70.46,3.92,3.97,3.82,11.0,0.0,电力,火电,1,119.8448822601,-600448747.71,0.0,,
002608,江苏国信,29431240894.0,7.54,7.58,7.67,7.46,0.0,0.0,电力,火电,0,345.7218603293,2902295528.38,0.0,,
600157,永泰能源,30216159237.0,12.7,1.26,1.28,1.23,2.0,0.0,电力,火电,1,301.1965131424,2504515693.66,1.0,,
600509,天富能源,7763953577.0,12.4,5.8,5.85,5.65,3.0,0.0,电力,火电,0,95.0782690667,479965666.42,1.0,,
000600,建投能源,5624662520.0,14.0,5.02,5.06,4.86,7.0,1.0,电力,火电,0,189.4608072231,171206216.39,0.0,,
000690,宝新能源,10111289894.0,13.82,4.47,4.51,4.37,2.0,0.0,电力,火电,0,102.7480208005,888539014.67,0.0,,
000966,长源电力,12729387246.0,14.21,4.52,4.55,4.4,2.0,0.0,电力,火电,0,144.5713339636,368995312.95,0.0,,
000899,赣能股份,8400585514.0,12.4,8.73,8.77,8.41,5.0,1.0,电力,火电,0,70.8892356665,490671125.21,0.0,,
600780,通宝能源,6982200365.0,13.87,5.67,5.76,5.56,0.0,0.0,电力,火电,0,108.8673201141,852318297.95,1.0,,
600744,华银电力,6580842648.0,676.49,3.17,3.22,3.03,7.0,0.0,电力,火电,0,99.3884501723,41538650.22,1.0,,
600396,华电辽能,3770129452.0,15.67,2.48,2.51,2.44,3.0,0.0,电力,火电,0,62.749235289,2053071075.52,0.0,,
000767,晋控电力,7455350876.0,-10.47,2.52,2.54,2.45,4.0,1.0,电力,火电,1,196.1567362089,-672152086.27,0.0,,
000037,深南电A,2745050764.0,-64.49,8.15,8.2,7.94,15.0,5.0,电力,火电,1,5.8978019071,-2005692.93,0.0,,
601985,中国核电,200540485288.0,17.05,10.41,10.5,10.32,0.0,0.0,电力,新能源发电,0,749.5718026496,19410620722.4,1.0,,
002617,露笑科技,12861885582.0,36.25,5.92,6.06,5.86,4.0,1.0,电力,新能源发电,0,27.7231490425,74190422.78,0.0,,
601222,林洋能源,15513073745.0,12.96,6.87,6.95,6.77,0.0,0.0,电力,新能源发电,0,68.721016813,1049043658.45,1.0,,
600821,金开新能,11464292220.0,11.77,5.58,5.62,5.5,0.0,0.0,电力,新能源发电,0,33.2774833944,860396061.68,1.0,,
600905,三峡能源,133210091598.0,16.51,4.51,4.54,4.47,0.0,0.0,电力,新能源发电,0,264.8547239322,8382902166.89,1.0,,
000591,太阳能,17920111341.0,11.97,4.77,4.8,4.64,1.0,0.0,电力,新能源发电,0,95.4040421499,1579440879.09,0.0,,
600163,中闽能源,9457890831.0,13.82,5.12,5.16,4.98,0.0,0.0,电力,新能源发电,0,17.3181152135,784977760.23,1.0,,
601619,嘉泽新能,7887297998.0,9.57,3.11,3.14,3.04,0.0,0.0,电力,新能源发电,0,24.0304352662,805558795.1,1.0,1.0,113039.0
000537,中绿电,17563570390.0,20.96,8.9,8.97,8.7,3.0,0.0,电力,新能源发电,0,36.9058679966,1018706565.81,0.0,,
601016,节能风电,19130429323.0,11.89,3.1,3.12,3.05,1.0,0.0,电力,新能源发电,0,51.1590599058,1745298261.56,1.0,1.0,113051.0
003816,中国广核,165993641342.0,14.99,4.19,4.23,4.12,0.0,0.0,电力,新能源发电,0,825.4864315032,17045771635.63,0.0,,
001258,立新能源,3070040243.0,33.57,6.38,6.41,6.23,2.0,0.0,电力,新能源发电,0,9.8976862474,195934352.7,0.0,,
601908,京运通,7340392697.0,-3.38,2.72,2.75,2.67,4.0,2.0,电力,新能源发电,0,105.0151688967,434092369.24,1.0,,
000862,银星能源,3070759060.0,17.18,4.79,4.82,4.68,5.0,0.0,电力,新能源发电,0,13.090640526,168974506.33,0.0,,
002218,拓日新能,4998709714.0,113.66,3.35,3.39,3.32,6.0,2.0,电力,新能源发电,0,11.2702981213,96239681.13,0.0,,
600032,浙江新能,19477870124.0,21.82,8.07,8.12,7.93,2.0,0.0,电力,新能源发电,0,45.2341713295,1149577719.08,1.0,,
603693,江苏新能,8114340000.0,15.39,9.48,9.54,9.26,3.0,0.0,电力,新能源发电,0,19.4583533412,583660252.67,1.0,,
601778,晶科科技,10570056163.0,60.19,2.66,2.7,2.63,2.0,1.0,电力,新能源发电,0,43.7036080401,392328979.43,1.0,1.0,113048.0
001289,龙源电力,2142709890.0,17.55,15.47,15.57,15.16,1.0,0.0,电力,新能源发电,0,376.4191368572,6738266470.32,0.0,,
000155,川能动力,15148112850.0,17.02,11.98,12.0,10.76,6.0,0.0,电力,新能源发电,0,33.129697487,1291428163.85,0.0,,
002480,新筑股份,3170675117.0,-8.7,4.76,4.76,4.35,8.0,0.0,电力,新能源发电,1,25.0942141373,-255331374.0,0.0,,
002616,长青集团,2017254722.0,19.29,4.23,4.24,4.13,5.0,1.0,电力,新能源发电,0,39.663982912,161770833.8,0.0,1.0,128105.0
600956,新天绿能,16846838639.0,11.44,7.6,7.67,7.48,2.0,0.0,电力,新能源发电,0,202.8178888353,2818964076.4,1.0,,
603105,芯能科技,4450047722.0,21.36,8.15,8.26,8.05,7.0,1.0,电力,新能源发电,0,6.8621367166,220156927.21,1.0,1.0,113679.0
002256,兆新股份,2852161383.0,926.33,2.53,2.64,2.5,10.0,2.0,电力,新能源发电,1,3.3107979269,-27504179.2,0.0,,
000883,湖北能源,32852365222.0,11.56,4.99,5.01,4.87,0.0,0.0,电力,电能综合服务,0,186.6867288326,1879237206.32,0.0,,
600116,三峡水利,14341071780.0,31.31,7.45,7.51,7.2,0.0,0.0,电力,电能综合服务,0,111.7683026242,496222124.88,1.0,,
